Temperature_c,Humidity,Wind_Speed_kmh,Pressure_millibars,Rain,Description
32.25,0.35,11.4149,1016.19,1,Warm
8.911111111,0.55,20.4631,1020.71,1,Normal
24.16666667,0.61,7.8085,1014.29,1,Warm
3.838888889,0.93,9.3863,1035.4,1,Cold
21.29444444,0.67,3.6708,1016.96,1,Warm
20.08888889,0.43,4.8783,1019.15,1,Warm
2.05,0.89,3.0912,1018.51,1,Cold
18.79444444,0.53,13.685,1017.02,1,Normal
11.06666667,0.93,11.0768,1022.25,1,Normal
22.65555556,0.32,6.2307,1007.72,1,Warm
6.138888889,0.93,1.8032,1025.7,1,Normal
16.01111111,0.75,11.3988,1015.7,1,Normal
-1.111111111,0.88,14.49,1018.2,0,Cold
22.80555556,0.73,10.8353,1013.55,1,Warm
14.86111111,0.72,3.5903,1015.54,1,Normal
14.81666667,0.91,12.2682,1015.9,1,Normal
2.777777778,0.89,11.27,1012,1,Cold
-3.338888889,0.86,2.7853,1027.73,0,Cold
11.11111111,0.71,14.49,0,1,Normal
13.33888889,0.53,13.7011,1016.69,1,Normal
16.06666667,0.62,9.5473,1020.12,1,Normal
19.42222222,0.93,0,1014.51,1,Warm
12.03888889,0.73,16.9694,1022.41,1,Normal
24.92777778,0.58,12.5258,1014.43,1,Warm
15.33888889,0.85,7.7924,1007.22,1,Normal
7.016666667,0.74,20.5436,1014.21,1,Normal
16.07777778,0.56,13.3147,1025.72,1,Normal
1.972222222,1,29.8816,988.7,1,Cold
19.87777778,0.4,15.9712,1024.86,1,Warm
6.666666667,0.93,11.27,1015.6,1,Normal
-3.844444444,0.88,6.279,1038.76,0,Cold
23.88888889,0.58,4.83,1009.5,1,Warm
-6.111111111,0.88,4.7817,1013.41,0,Cold
11.32777778,0.99,10.0625,1011.21,1,Normal
14.85555556,0.51,14.1358,1015.18,1,Normal
18.79444444,0.85,6.0375,1010.65,1,Normal
10.60555556,0.77,11.4149,1019.33,1,Normal
12.32222222,0.99,0.8855,1009.99,1,Normal
22.17777778,0.43,9.0965,1016.24,1,Warm
2.272222222,0.92,11.6242,1029.51,1,Cold
1.122222222,0.74,20.4309,1010.92,1,Cold
2.222222222,0.79,12.88,1012.2,1,Cold
10.46111111,0.78,6.44,1024.17,1,Normal
14.83888889,0.87,5.2808,1016.64,1,Normal
7.961111111,0.82,20.3987,1017.47,1,Normal
-1.344444444,1,4.9588,1022.81,0,Cold
7.688888889,0.96,28.1267,1005.14,1,Normal
-1.155555556,0.92,10.948,1019.78,0,Cold
22.71111111,0.51,17.066,1016.43,1,Warm
3.75,0.71,15.134,1022.97,1,Cold
6.016666667,0.86,16.7923,1010.69,1,Normal
14.95555556,0.72,22.3468,1019.1,1,Normal
-2.827777778,0.72,9.1287,1029.89,0,Cold
-1.05,0.92,13.1859,1009.53,0,Cold
14.32222222,0.76,19.1268,999.63,1,Normal
2.222222222,0.92,15.8907,1024.79,1,Cold
11.31666667,0.55,12.4936,1009.38,1,Normal
10.46111111,0.93,10.5616,1007.57,1,Normal
1.061111111,0.53,10.6743,1019.52,1,Cold
12.91111111,0.67,15.9229,1018.29,1,Normal
19.62222222,0.45,8.0822,1023.07,1,Warm
-11.1,0.82,9.0965,1030.28,0,Cold
12.32777778,0.73,9.016,1019.62,1,Normal
2.072222222,0.82,33.81,1009.89,1,Cold
12.71666667,0.64,26.5167,1002.97,1,Normal
1.455555556,0.74,9.8854,1033.21,1,Cold
-7.822222222,0.7,3.6869,1030,0,Cold
22.22222222,0.38,11.27,1022.4,1,Warm
12.22222222,0.74,4.7656,1022.49,1,Normal
16.17777778,0.87,6.6332,1013.84,1,Normal
2.85,0.92,3.22,1029.3,1,Cold
12.08888889,0.89,5.6672,1010.72,1,Normal
0,0.96,14.2646,1035.71,0,Cold
17.22222222,0.87,19.9157,1014.43,1,Normal
4.583333333,0.82,13.7172,1019.38,1,Cold
17.66111111,0.97,12.1072,998.09,1,Normal
7.661111111,0.96,17.066,1011.19,1,Normal
16.82222222,0.23,14.0875,1024.85,1,Normal
7.244444444,0.75,7.1162,1007.37,1,Normal
-0.533333333,0.72,20.5436,1025.94,0,Cold
8.944444444,0.92,9.3541,1026.3,1,Normal
9.011111111,1,9.5312,1007.89,1,Normal
29.92777778,0.31,5.1359,1006.6,1,Warm
1.066666667,0.92,12.558,1007,1,Cold
19.83888889,0.7,11.3827,1006.68,1,Warm
8.888888889,0.82,22.0248,1009.24,1,Normal
22.28888889,0.35,4.9105,1016.55,1,Warm
31.11111111,0.32,27.9013,1015.97,1,Warm
20.35,0.77,5.2003,1017.15,1,Warm
13.85,0.83,9.8371,1021.41,1,Normal
15.05,0.99,8.5169,1007.57,1,Normal
12.72222222,0.99,2.9624,1016.19,1,Normal
14.80555556,0.47,13.5079,1019.33,1,Normal
4.1,0.91,10.5455,1018.87,1,Cold
10.36666667,0.78,10.7065,1014.31,1,Normal
3.533333333,0.9,10.9963,1026.41,1,Cold
16.06111111,0.58,9.4829,0,1,Normal
12.71111111,0.65,0,1028.21,1,Normal
14.92777778,0.6,12.7834,1014.88,1,Normal
15.08888889,0.69,25.76,1008.92,1,Normal
27.08333333,0.57,17.0016,1006.18,1,Warm
7.666666667,0.89,8.8711,1023.16,1,Normal
18.28333333,0.93,2.4955,1019.9,1,Normal
19.05,0.26,2.5277,1017.91,1,Warm
2.044444444,0.83,0,1025.27,1,Cold
6.85,0.8,9.0643,1018.84,1,Normal
13.85,0.77,8.5652,1019.92,1,Normal
16.59444444,0.9,3.381,1013.56,1,Normal
20.99444444,0.87,0,1014.92,1,Warm
0.216666667,0.95,5.957,1007.9,1,Cold
19.21666667,0.44,11.0607,1019.32,1,Warm
12.75555556,0.9,11.0768,1020.91,1,Normal
7.844444444,0.88,17.6295,1014.2,1,Normal
18.36111111,0.78,10.8514,1014.35,1,Normal
14.91666667,0.73,16.1322,1020.61,1,Normal
25.69444444,0.47,10.0786,1006.98,1,Warm
10.97222222,0.63,6.44,1023.03,1,Normal
2.527777778,0.85,15.3272,1023.95,1,Cold
6.688888889,0.76,14.1036,1029.55,1,Normal
11.36666667,0.93,3.22,1022.24,1,Normal
11.07222222,0.93,0,1016.41,1,Normal
10,0.61,28.98,1017.3,1,Normal
21.17777778,0.57,15.6653,1011.95,1,Warm
7.311111111,0.86,6.44,1004.79,1,Normal
-2.816666667,0.84,3.5098,1024.01,0,Cold
-1.183333333,0.76,10.4972,1032.72,0,Cold
0,0.72,25.76,1017.3,0,Cold
29.90555556,0.28,9.1287,1012.1,1,Warm
-1.227777778,1,7.889,1019.31,0,Cold
8.816666667,0.55,24.6169,1022.3,1,Normal
17.26111111,0.31,5.1037,1025.3,1,Normal
6.466666667,0.83,12.9605,1018.87,1,Normal
6.066666667,0.93,10.948,1010.38,1,Normal
5.105555556,0.93,14.2968,998.07,1,Normal
10.08888889,0.6,12.8478,1013.08,1,Normal
5.577777778,0.76,14.0231,1020.81,1,Normal
17.77777778,0.6,11.4149,1013.26,1,Normal
3.911111111,0.61,18.3218,994.86,1,Cold
11.06111111,0.86,16.5347,1006.18,1,Normal
27.56666667,0.27,9.0804,1014,1,Warm
0.511111111,0.85,11.1251,1025.55,1,Cold
0.883333333,0.93,3.542,1023.91,1,Cold
21.11111111,0.26,33.81,1017,1,Warm
13.00555556,0.55,13.846,1019.13,1,Normal
14.44444444,0.6,6.44,1016.4,1,Normal
18.76111111,0.86,5.1037,1018.68,1,Normal
21.11111111,0.55,11.27,1017.7,1,Warm
22.24444444,0.55,9.7405,1009.95,1,Warm
21.13888889,0.63,4.7817,1018.83,1,Warm
22.11111111,0.39,12.9444,1015.7,1,Warm
10.46666667,0.92,34.4218,1006.78,1,Normal
21.16111111,0.81,12.7029,1015.72,1,Warm
1.527777778,0.81,19.7225,1005.24,1,Cold
5.577777778,0.96,2.9785,1025.7,1,Normal
8.816666667,0.89,12.5258,1019.27,1,Normal
22.67777778,0.61,9.6439,1011.29,1,Warm
13.95555556,0.28,12.6546,1017.36,1,Normal
1.083333333,0.96,3.1878,1017.23,1,Cold
22.15,0.79,13.6689,1015.96,1,Warm
26.11111111,0.47,7.9695,1014.2,1,Warm
22.2,0.39,8.9516,1016.93,1,Warm
11.16111111,0.71,23.4899,1022.66,1,Normal
7.066666667,0.83,5.9892,1027.63,1,Normal
1.994444444,0.68,11.0446,1026.87,1,Cold
-0.694444444,0.89,6.4078,1031.57,0,Cold
7.244444444,0.65,21.6545,1025.61,1,Normal
9.927777778,0.77,21.6706,1018.41,1,Normal
16.67222222,0.87,0,1019.09,1,Normal
3.772222222,0.83,27.0158,1012.54,1,Cold
7.777777778,0.83,22.54,994.3,1,Normal
6.05,0.77,17.71,1023.23,1,Normal
12.76111111,0.95,6.762,1016.26,1,Normal
17.65555556,0.47,13.0893,1020.55,1,Normal
2.711111111,0.7,21.735,1013.58,1,Cold
12.13888889,0.75,7.6958,1014.76,1,Normal
17.87222222,0.47,7.0357,1016.67,1,Normal
-6.094444444,0.89,14.2485,997.72,0,Cold
2.022222222,0.93,12.0911,1015.27,1,Cold
-3.75,0.92,20.6724,1010.32,0,Cold
2.738888889,0.89,20.6241,1008.52,1,Cold
16.11111111,0.58,11.27,1002,1,Normal
19.88333333,0.37,27.4988,1025.23,1,Warm
10.62222222,0.79,14.0231,1015.41,1,Normal
0.166666667,0.81,7.5831,1026.96,1,Cold
16.83888889,0.93,3.2522,1014.95,1,Normal
12.35555556,0.93,7.6958,1012.97,1,Normal
18.93333333,0.92,4.6529,1007.61,1,Warm
6.572222222,0.9,3.0429,1019.67,1,Normal
21.11111111,0.41,22.54,1015.7,1,Warm
2.25,0.9,4.8622,1026.51,1,Cold
-1.783333333,0.76,3.22,1026.02,0,Cold
7.694444444,0.77,7.0196,1019.04,1,Normal
9.922222222,0.99,4.6046,1011.96,1,Normal
22.15555556,0.57,6.3112,1017.9,1,Warm
-8.772222222,0.73,10.6421,1027.38,0,Cold
14.32777778,0.72,16.9211,1015.87,1,Normal
11,0.39,14.5383,1028.33,1,Normal
15,0.72,16.1,1016.6,1,Normal
25.87777778,0.46,3.1395,1009.91,1,Warm
17.06111111,0.94,14.5222,1000.13,1,Normal
10.88888889,0.63,23.4899,1019.25,1,Normal
10.02777778,0.96,10.8031,1017.19,1,Normal
14.31111111,0.91,6.0858,1014.71,1,Normal
7.916666667,0.95,11.3505,1008.61,1,Normal
2.783333333,0.96,5.4418,1007.54,1,Cold
1.111111111,1,1.61,1020.7,1,Cold
8.216666667,0.81,13.8138,1013.01,1,Normal
22.73888889,0.58,10.948,1013.91,1,Warm
0,1,12.88,1013.8,0,Cold
9.955555556,1,9.4829,1024.69,1,Normal
31.16111111,0.61,11.27,1016.16,1,Warm
3.388888889,0.66,26.4362,1026.1,1,Cold
12.7,0.95,14.49,1011.78,1,Normal
16.13333333,0.55,21.091,1023.36,1,Normal
7.827777778,0.89,11.0446,0,1,Normal
9.622222222,0.92,9.821,1004,1,Normal
7.311111111,0.79,17.0982,1013.46,1,Normal
18.82222222,0.84,3.22,1015.18,1,Warm
-2.261111111,0.85,9.8371,1022.53,0,Cold
23.91666667,0.74,3.22,1013.3,1,Warm
3.294444444,0.77,17.8549,1011.87,1,Cold
10.63888889,0.81,0.4347,1015.23,1,Normal
27.84444444,0.48,13.8782,1020.53,1,Warm
29.97222222,0.24,13.6689,1010.57,1,Warm
16.57222222,0.82,10.8675,1011.87,1,Normal
13.40555556,0.84,10.1913,1020.19,1,Normal
12.15,0.94,7.4704,1010.59,1,Normal
7.177777778,0.93,8.05,1017.74,1,Normal
25.99444444,0.36,4.4275,1025.39,1,Warm
4.772222222,0.71,22.8781,1017.17,1,Normal
6.038888889,0.65,11.4793,1011.33,1,Normal
22.25555556,0.51,23.2323,1016.42,1,Warm
7.827777778,0.82,12.88,0,1,Normal
-1.205555556,0.85,20.0767,1021.84,0,Cold
3.838888889,1,4.83,1032.61,1,Cold
11.13888889,0.93,14.1358,1002.12,1,Normal
15,1,0,1007.5,1,Normal
16.11111111,0.33,26.7099,1013.48,1,Normal
11.68888889,0.86,11.0446,1009.01,1,Normal
12.06666667,0.87,14.0231,1017.48,1,Normal
17.57777778,0.83,10.465,1017.52,1,Normal
29.98333333,0.29,10.1752,1017.74,1,Warm
19.76666667,0.46,14.0875,1014.4,1,Warm
7.277777778,0.93,10.7709,1017.79,1,Normal
18.88888889,0.87,6.44,1015.4,1,Warm
10.02777778,0.63,21.3486,1010.82,1,Normal
12.77777778,0.61,0,1016.6,1,Normal
16.11111111,0.52,14.49,1019.9,1,Normal
15.06666667,0.9,2.8175,1015.75,1,Normal
-2.8,0.91,35.8547,1010.35,0,Cold
2.777777778,0.44,3.22,1030.1,1,Cold
18.98333333,0.64,13.4596,1019.03,1,Warm
24.67222222,0.56,8.372,1020.96,1,Warm
7.127777778,0.87,11.8013,1025.3,1,Normal
19.90555556,0.53,15.6492,1024.51,1,Warm
7.966666667,0.86,6.2951,1020.14,1,Normal
16.58333333,0.87,2.4472,1011.63,1,Normal
22.23888889,0.57,21.4291,1011.79,1,Warm
29.88333333,0.4,10.7065,1017.48,1,Warm
12.93333333,0.72,9.4346,1008.25,1,Normal
20.05,0.78,0.3703,1009.78,1,Warm
21.06666667,0.43,19.6742,1018.67,1,Warm
28.95555556,0.55,10.626,1013.78,1,Warm
1.644444444,0.75,16.8889,1016.08,1,Cold
28.96111111,0.36,12.7995,1021.36,1,Warm
17.28888889,0.51,15.5365,1011.74,1,Normal
17.21666667,0.88,5.5867,1015.15,1,Normal
21.12222222,0.35,11.9301,1014.98,1,Warm
-2.233333333,0.97,9.0965,1016.95,0,Cold
10.65,0.93,3.6547,1024.42,1,Normal
13.26666667,0.79,1.9803,1005.29,1,Normal
2.244444444,0.85,9.0804,1016.49,1,Cold
28.83888889,0.29,16.9211,1020.32,1,Warm
6.038888889,0.48,20.0123,1026.3,1,Normal
8.433333333,0.9,3.864,1016.52,1,Normal
15.49444444,0.95,3.3649,1016.87,1,Normal
19.38333333,0.81,10.9963,1012.26,1,Warm
5.572222222,0.92,18.9175,1005.09,1,Normal
-5.166666667,0.69,12.6868,1021.14,0,Cold
24.03888889,0.36,2.4955,1021.94,1,Warm
3.05,0.83,12.397,1019.29,1,Cold
20.41666667,0.88,10.8192,1011.09,1,Warm
16.99444444,0.6,33.6329,1019.83,1,Normal
8.888888889,0.77,14.9408,0,1,Normal
17.24444444,0.53,8.211,1019.46,1,Normal
33.93333333,0.32,7.5831,1007.9,1,Warm
12.77777778,0.72,11.27,1016.3,1,Normal
8.288888889,0.69,20.4148,1024.67,1,Normal
-4.916666667,0.92,7.3899,1006.97,0,Cold
2.755555556,0.88,4.8944,1022.56,1,Cold
6.088888889,0.96,6.2146,993.92,1,Normal
11.9,0.9,9.8854,1016.11,1,Normal
13.66666667,0.65,5.0715,1018.35,1,Normal
6.383333333,0.67,3.1234,1024.69,1,Normal
10.45555556,0.75,6.2951,1015.51,1,Normal
-0.522222222,0.91,1.5778,1033.24,0,Cold
31.13888889,0.33,5.3774,1005.76,1,Warm
12.15,0.66,3.8801,1028.11,1,Normal
-2.222222222,0.88,12.7351,1018.18,0,Cold
5.911111111,0.87,2.7048,1027.52,1,Normal
8.388888889,0.64,6.2951,1016.09,1,Normal
12.77777778,0.96,7.4543,1005.27,1,Normal
0.872222222,0.83,11.0124,1023.51,1,Cold
24.88333333,0.41,10.6099,1011.3,1,Warm
22.10555556,0.59,1.9481,1020.84,1,Warm
23.81666667,0.69,8.1466,1016.26,1,Warm
7.755555556,0.95,9.9015,1023.2,1,Normal
24.12222222,0.35,9.7244,1015.23,1,Warm
22.77777778,0.57,1.61,1014.61,1,Warm
17.73333333,0.68,5.6189,1012.39,1,Normal
6.177777778,0.93,1.9481,1015.1,1,Normal
18.88888889,0.3,45.08,1012.5,1,Warm
31.34444444,0.34,9.6761,1017.01,1,Warm
17.93333333,0.8,6.3917,1021,1,Normal
20.28333333,0.57,10.8353,1012.75,1,Warm
3.938888889,0.56,28.6902,1012.54,1,Cold
22.17777778,0.43,12.7029,1012.85,1,Warm
24.85555556,0.74,5.1037,1014.14,1,Warm
-2.222222222,0.81,17.71,1020.3,0,Cold
23.91111111,0.48,7.7441,1018.97,1,Warm
1.55,0.85,13.4274,1020.83,1,Cold
-1.255555556,0.64,13.4274,1014.99,0,Cold
12.77777778,0.69,8.05,1015.7,1,Normal
12.71111111,0.8,14.7637,1009.49,1,Normal
7.3,0.89,17.2431,1010.92,1,Normal
18.31666667,0.94,14.2646,1007.4,1,Normal
8.627777778,0.79,7.5831,1020.3,1,Normal
7.066666667,1,7.7602,1018.48,1,Normal
2.166666667,0.8,11.0768,1020.47,1,Cold
-0.672222222,1,10.8192,1021.68,0,Cold
5.605555556,0.74,16.6957,1013.52,1,Normal
24.9,0.4,9.3702,1014.44,1,Warm
8.311111111,1,13.6528,1007.6,1,Normal
28.86111111,0.36,9.5795,1013.73,1,Warm
29.82777778,0.4,15.8424,1015.28,1,Warm
-0.116666667,0.86,20.6241,1017.92,0,Cold
12.64444444,0.96,9.6117,1017.23,1,Normal
22.75,0.39,2.5277,1025.7,1,Warm
12.88333333,0.83,6.3756,1015.32,1,Normal
2.666666667,0.77,20.0445,1022.66,1,Cold
26.91666667,0.3,20.8012,1011.96,1,Warm
9.372222222,0.93,3.2039,1021.82,1,Normal
15.12222222,0.87,3.2039,1009.27,1,Normal
7.822222222,1,12.3004,1006.47,1,Normal
34.81666667,0.26,23.9568,1013.11,1,Warm
14.90555556,1,10.8836,1005.55,1,Normal
32.09444444,0.52,11.3666,1015.93,1,Warm
25.90555556,0.37,7.889,1012,1,Warm
14.02777778,0.79,10.8192,1019.31,1,Normal
5.4,0.9,22.8781,1013.98,1,Normal
6.255555556,0.92,7.9212,1013.81,1,Normal
6.111111111,0.66,17.2592,1017.51,1,Normal
21.27777778,0.76,5.4257,1011.36,1,Warm
28.73888889,0.24,16.5991,1007.65,1,Warm
1.083333333,0.86,8.7101,1028.49,1,Cold
22.8,0.73,4.7173,1014.13,1,Warm
4.794444444,0.93,9.3702,1017.2,1,Normal
2.15,0.7,24.955,1022.53,1,Cold
12.70555556,0.9,2.9785,1020.74,1,Normal
16.11111111,0.93,9.66,0,1,Normal
24.35555556,0.65,3.3327,1015.52,1,Warm
-2.222222222,0.66,3.22,1032.2,0,Cold
32.8,0.3,11.3827,1011.78,1,Warm
20.24444444,0.62,7.0357,1020.94,1,Warm
13.05555556,0.7,13.4596,1011.82,1,Normal
2.611111111,0.77,18.3379,1018.62,1,Cold
9.711111111,0.84,9.3219,1007.51,1,Normal
25.78333333,0.38,20.7529,1014.82,1,Warm
1.111111111,0.78,7.9856,1025.85,1,Cold
2.733333333,0.92,10.8353,1022.64,1,Cold
2.583333333,0.96,3.5259,1018.29,1,Cold
1.138888889,0.92,6.5527,1018.58,1,Cold
-8.711111111,0.92,7.6475,1013,0,Cold
11,1,1.5295,1008.33,1,Normal
35.95555556,0.3,24.9389,1006.72,1,Warm
12.77777778,0.49,14.49,1005.7,1,Normal
3.755555556,0.8,6.4883,1023.39,1,Cold
28.83888889,0.43,15.5365,1014.05,1,Warm
22.77777778,0.44,17.71,1014.4,1,Warm
8.888888889,0.46,7.3094,1030.9,1,Normal
10.53333333,0.89,6.44,1020.45,1,Normal
20.53333333,0.65,3.4293,1011.91,1,Warm
21.08333333,0.42,7.889,1024.47,1,Warm
-1.616666667,0.92,0,1030.59,0,Cold
9.416666667,0.95,6.923,1003.58,1,Normal
6.094444444,0.86,20.608,1018.13,1,Normal
3.294444444,0.85,11.3827,1018.47,1,Cold
10.99444444,0.77,7.9373,997.98,1,Normal
26.06111111,0.31,16.1322,1018.44,1,Warm
8.777777778,0.84,2.9463,1025.11,1,Normal
15.02777778,0.99,4.6046,1019.67,1,Normal
25.97222222,0.59,12.4614,1017.31,1,Warm
19.76666667,0.68,2.6887,1016.68,1,Warm
24.73333333,0.44,15.3916,1018.82,1,Warm
-6.455555556,0.84,6.4078,1029.29,0,Cold
5.166666667,0.78,13.7977,1017.59,1,Normal
21.91666667,0.75,12.6224,1015.93,1,Warm
10.05,0.96,3.0751,1019.37,1,Normal
21.11111111,0.57,8.05,1015.1,1,Warm
1.694444444,0.96,6.2629,1032.19,1,Cold
16.66666667,0.96,3.3488,1014.15,1,Normal
13.91666667,0.93,7.4865,1012.7,1,Normal
12.17222222,0.81,3.22,1017,1,Normal
14.79444444,0.75,6.2629,1018.31,1,Normal
27.22222222,0.64,12.2521,1022.96,1,Warm
25.46111111,0.65,4.9427,1016.05,1,Warm
18.85555556,0.93,10.7387,1021.11,1,Warm
17.72777778,0.46,27.2734,1023.47,1,Normal
5.994444444,0.77,32.9406,1012.49,1,Normal
0,0.99,3.3488,1023.47,0,Cold
4.627777778,0.92,11.1573,1006.34,1,Cold
9.033333333,0.78,10.4489,1025.18,1,Normal
2.777777778,0.89,8.05,1005.1,1,Cold
5.327777778,0.68,8.1627,1020.29,1,Normal
9.716666667,0.86,2.4955,1020.42,1,Normal
21.08333333,0.46,12.6224,1016.94,1,Warm
12.66666667,0.73,10.0303,1023.68,1,Normal
6.038888889,0.87,12.6546,996.92,1,Normal
-3.872222222,0.86,3.6225,1040.58,0,Cold
25.46666667,0.74,6.2951,1012.48,1,Warm
5.594444444,0.77,22.3629,1014.02,1,Normal
18.81111111,0.65,16.1322,1013.14,1,Normal
27.22222222,0.47,9.7083,1023.26,1,Warm
8.827777778,0.71,6.5688,1019.55,1,Normal
24.85555556,0.53,18.3057,999.64,1,Warm
-2.8,0.92,10.7387,1028.43,0,Cold
12.10555556,0.67,13.8943,1019.08,1,Normal
17.82777778,0.33,13.7011,1020.25,1,Normal
-0.05,0.86,7.7763,1023.5,0,Cold
8.783333333,0.83,16.4542,1002.89,1,Normal
13.95,0.89,12.3326,1010.67,1,Normal
7.161111111,0.45,23.3933,1016.83,1,Normal
-1.711111111,0.89,13.8138,1024.13,0,Cold
13.17777778,0.6,5.0071,1015.49,1,Normal
17.25,0.73,20.7851,0,1,Normal
16.11666667,0.67,12.7834,1009.83,1,Normal
28.66666667,0.37,16.6474,1007.91,1,Warm
19.28333333,0.55,10.9319,1015.25,1,Warm
15.05,0.96,3.2039,1015.26,1,Normal
2.666666667,0.83,14.3612,1023.9,1,Cold
4.377777778,0.86,19.9157,1010.55,1,Cold
5.1,0.93,14.1519,0,1,Normal
21.17222222,0.68,16.0034,1018.06,1,Warm
7.005555556,0.92,11.3183,1020.15,1,Normal
4.911111111,0.83,13.8943,1017.82,1,Normal
7.777777778,0.83,14.49,1005.9,1,Normal
36.08333333,0.27,15.295,1012.81,1,Warm
8.888888889,0.54,28.98,1012.4,1,Normal
14.57777778,0.53,3.5259,1017.9,1,Normal
2.338888889,0.79,9.0643,1022.83,1,Cold
19.8,0.52,10.6099,1017.6,1,Warm
22.17777778,0.53,23.2162,1012.83,1,Warm
16,0.57,3.4132,1016.84,1,Normal
7.222222222,0.83,3.22,1018.06,1,Normal
1.666666667,0.75,28.98,1005.1,1,Cold
25.68333333,0.67,3.3971,1014.22,1,Warm
24.05,0.49,12.3648,1020.86,1,Warm
14.63888889,0.92,5.313,1011.5,1,Normal
6.894444444,0.81,21.7189,1018.32,1,Normal
25.57222222,0.62,9.016,1015.02,1,Warm
15,0.83,11.27,1019.3,1,Normal
18.88333333,0.57,15.1018,1006.45,1,Warm
15.08333333,0.93,4.2665,1008.28,1,Normal
17.03888889,0.89,3.4615,1013.94,1,Normal
18.93888889,0.87,10.1752,1019.92,1,Warm
11.89444444,0.87,17.9032,997.43,1,Normal
23.72777778,0.39,14.1358,1017.58,1,Warm
0.555555556,0.75,6.44,1025.1,1,Cold
-6.111111111,0.92,3.22,1023.1,0,Cold
18.43888889,0.81,3.381,1012.97,1,Normal
-2.366666667,0.82,10.5938,1016.81,0,Cold
16.86111111,0.66,3.0751,1018.13,1,Normal
18.65555556,0.85,2.7048,1012.78,1,Normal
18.88888889,0.65,0,1015.9,1,Warm
22.45,0.67,7.6958,1019.97,1,Warm
27.8,0.33,9.5473,1020.5,1,Warm
17.77777778,0.28,4.83,1022.3,1,Normal
6.155555556,0.88,10.1752,1011.18,1,Normal
13.92777778,0.47,13.3469,1013.73,1,Normal
12.07222222,0.72,17.3075,1019.24,1,Normal
-4.95,0.82,3.3327,1044.83,0,Cold
-3.872222222,0.86,1.0143,1039.89,0,Cold
17.22222222,0.48,15.8746,1020.83,1,Normal
12.47777778,0.77,7.2772,1016.1,1,Normal
14.4,0.65,11.0446,1022,1,Normal
8.766666667,0.87,9.9498,1008.28,1,Normal
9.783333333,0.75,12.9605,1019.97,1,Normal
27.02222222,0.66,11.6403,1013.38,1,Warm
6.683333333,0.79,10.3845,1018.32,1,Normal
14.02777778,0.61,14.007,1010.83,1,Normal
14.61666667,0.81,9.7083,1017.92,1,Normal
25.02777778,0.73,9.2414,1009.74,1,Warm
12.20555556,0.57,24.7618,1024.42,1,Normal
25.07222222,0.5,9.2414,1008.82,1,Warm
17.22222222,0.6,21.1876,1020.16,1,Normal
22.80555556,0.65,3.3005,1014.8,1,Warm
-1.638888889,0.9,8.6457,1035.26,0,Cold
12.72777778,0.93,3.22,1012.12,1,Normal
9.05,0.74,1.6422,1029.92,1,Normal
9.044444444,0.85,3.3649,1024.29,1,Normal
14.79444444,0.89,8.1627,1012.83,1,Normal
17.21111111,0.64,19.3361,1019.16,1,Normal
-1.461111111,0.82,3.381,1037.03,0,Cold
17.59444444,0.85,20.2055,1002.99,1,Normal
16.03888889,0.67,17.0821,1022.09,1,Normal
17.81111111,0.37,7.4704,1022.98,1,Normal
11.04444444,0.86,12.4292,1013.97,1,Normal
7.227777778,0.55,33.9227,1017.74,1,Normal
24.97222222,0.46,9.3702,1014.25,1,Warm
9.8,0.84,1.7066,1001.56,1,Normal
17.21111111,0.32,15.0213,1008.15,1,Normal
23.71666667,0.51,25.8083,1020.92,1,Warm
18.54444444,0.79,4.8783,1012.51,1,Normal
-2.761111111,0.98,12.4775,1027.94,0,Cold
22.08333333,0.69,13.1698,1015.75,1,Warm
12.17777778,0.86,12.9444,1003.57,1,Normal
12.31111111,0.63,7.9212,1021.17,1,Normal
12.78333333,0.77,20.5919,1016.23,1,Normal
-0.994444444,0.76,11.6886,1033.17,0,Cold
12.53333333,0.78,4.7495,1017.24,1,Normal
33.98888889,0.29,12.1233,1017.03,1,Warm
-2.077777778,0.95,8.1949,1026.46,0,Cold
18.79444444,0.84,7.9534,1014.78,1,Normal
2.172222222,0.98,4.6851,1005.49,1,Cold
22.77777778,0.79,4.7978,1016.07,1,Warm
21.97222222,0.77,11.1895,1004.84,1,Warm
10.09444444,0.71,11.1734,1018.61,1,Normal
-3.866666667,0.84,3.3649,1039.37,0,Cold
30.57777778,0.36,13.4918,1015.95,1,Warm
24.9,0.62,2.7692,0,1,Warm
3.955555556,1,11.914,1035.82,1,Cold
18.99444444,0.68,3.2039,1019.28,1,Warm
9.494444444,0.85,24.4398,1006.32,1,Normal
29.88333333,0.4,9.5312,1012.34,1,Warm
-3.883333333,0.87,3.4132,1019.7,0,Cold
-15.55555556,0,6.44,1015.9,0,Cold
16.71111111,0.97,3.5581,1016.23,1,Normal
7.022222222,0.87,12.719,1010.6,1,Normal
24.73333333,0.6,9.338,1012.04,1,Warm
21.11111111,0.84,2.9785,1014.21,1,Warm
8.472222222,0.89,17.2753,998.29,1,Normal
9.927777778,0.77,17.3397,1015.69,1,Normal
25.09444444,0.84,3.1878,1016.19,1,Warm
10,0.71,14.49,1020.4,1,Normal
21.82222222,0.66,7.7119,1023.53,1,Warm
-4.372222222,0.96,6.279,1020.19,0,Cold
18.67777778,0.62,7.7924,1013.5,1,Normal
4.627777778,0.82,10.1913,1018.62,1,Cold
15,0.87,3.3327,1019.73,1,Normal
